team,rank,country,elo,league,week
Mallorca,28,ESP,1723.43774414,ESP-La Liga,2010-12-25
Getafe,29,ESP,1723.32092285,ESP-La Liga,2010-12-25
Sevilla,32,ESP,1708.01745605,ESP-La Liga,2010-12-25
Bilbao,39,ESP,1700.12939453,ESP-La Liga,2010-12-25
Espanyol,42,ESP,1694.63903809,ESP-La Liga,2010-12-25
Osasuna,56,ESP,1653.49914551,ESP-La Liga,2010-12-25
Hercules,59,ESP,1647.95788574,ESP-La Liga,2010-12-25
Santander,63,ESP,1643.55749512,ESP-La Liga,2010-12-25
Depor,64,ESP,1642.28137207,ESP-La Liga,2010-12-25
Sociedad,67,ESP,1637.52416992,ESP-La Liga,2010-12-25
Zaragoza,69,ESP,1634.6986084,ESP-La Liga,2010-12-25
Almeria,70,ESP,1633.8092041,ESP-La Liga,2010-12-25
Malaga,77,ESP,1612.46728516,ESP-La Liga,2010-12-25
Levante,83,ESP,1600.98156738,ESP-La Liga,2010-12-25
Gijon,86,ESP,1595.69702148,ESP-La Liga,2010-12-25
Barcelona,1,ESP,2036.55651855,ESP-La Liga,2011-1-1
Real Madrid,2,ESP,1973.61340332,ESP-La Liga,2011-1-1
Valencia,11,ESP,1808.87084961,ESP-La Liga,2011-1-1
Villarreal,16,ESP,1773.70275879,ESP-La Liga,2011-1-1
Atletico,22,ESP,1738.64013672,ESP-La Liga,2011-1-1
Mallorca,28,ESP,1723.43774414,ESP-La Liga,2011-1-1
Getafe,29,ESP,1723.32092285,ESP-La Liga,2011-1-1
Sevilla,32,ESP,1708.01745605,ESP-La Liga,2011-1-1
Bilbao,37,ESP,1700.12939453,ESP-La Liga,2011-1-1
Espanyol,38,ESP,1694.63903809,ESP-La Liga,2011-1-1
Osasuna,56,ESP,1653.49914551,ESP-La Liga,2011-1-1
Hercules,58,ESP,1647.95788574,ESP-La Liga,2011-1-1
Santander,62,ESP,1643.55749512,ESP-La Liga,2011-1-1
Depor,63,ESP,1642.28137207,ESP-La Liga,2011-1-1
Sociedad,66,ESP,1637.52416992,ESP-La Liga,2011-1-1
Zaragoza,69,ESP,1634.6986084,ESP-La Liga,2011-1-1
Almeria,71,ESP,1633.8092041,ESP-La Liga,2011-1-1
Malaga,77,ESP,1612.46728516,ESP-La Liga,2011-1-1
Levante,84,ESP,1600.98156738,ESP-La Liga,2011-1-1
Gijon,88,ESP,1595.69702148,ESP-La Liga,2011-1-1
Barcelona,1,ESP,2037.07543945,ESP-La Liga,2011-1-8
Real Madrid,2,ESP,1977.67736816,ESP-La Liga,2011-1-8
Valencia,11,ESP,1812.31225586,ESP-La Liga,2011-1-8
Villarreal,16,ESP,1778.0291748,ESP-La Liga,2011-1-8
Atletico,24,ESP,1733.76135254,ESP-La Liga,2011-1-8
Mallorca,26,ESP,1730.69555664,ESP-La Liga,2011-1-8
Getafe,31,ESP,1719.25695801,ESP-La Liga,2011-1-8
Sevilla,32,ESP,1712.66540527,ESP-La Liga,2011-1-8
Espanyol,40,ESP,1691.19775391,ESP-La Liga,2011-1-8
Bilbao,43,ESP,1688.2890625,ESP-La Liga,2011-1-8
Depor,56,ESP,1654.1217041,ESP-La Liga,2011-1-8
Osasuna,58,ESP,1648.85107422,ESP-La Liga,2011-1-8
Santander,59,ESP,1648.4362793,ESP-La Liga,2011-1-8
Hercules,63,ESP,1640.70019531,ESP-La Liga,2011-1-8
Zaragoza,65,ESP,1640.65344238,ESP-La Liga,2011-1-8
Sociedad,69,ESP,1631.56933594,ESP-La Liga,2011-1-8
Almeria,70,ESP,1629.48278809,ESP-La Liga,2011-1-8
Malaga,76,ESP,1622.54956055,ESP-La Liga,2011-1-8
Levante,85,ESP,1600.46252441,ESP-La Liga,2011-1-8
Gijon,90,ESP,1585.61462402,ESP-La Liga,2011-1-8
Barcelona,1,ESP,2041.33508301,ESP-La Liga,2011-1-15
Real Madrid,2,ESP,1980.71582031,ESP-La Liga,2011-1-15
Valencia,11,ESP,1817.21276855,ESP-La Liga,2011-1-15
Villarreal,16,ESP,1774.99072266,ESP-La Liga,2011-1-15
Mallorca,22,ESP,1737.08361816,ESP-La Liga,2011-1-15
Sevilla,29,ESP,1721.05700684,ESP-La Liga,2011-1-15
Getafe,31,ESP,1719.8157959,ESP-La Liga,2011-1-15
Atletico,32,ESP,1719.74780273,ESP-La Liga,2011-1-15
Espanyol,37,ESP,1700.92236328,ESP-La Liga,2011-1-15
Bilbao,42,ESP,1689.00354004,ESP-La Liga,2011-1-15
Hercules,56,ESP,1654.71386719,ESP-La Liga,2011-1-15
Depor,58,ESP,1649.86206055,ESP-La Liga,2011-1-15
Osasuna,59,ESP,1648.29223633,ESP-La Liga,2011-1-15
Santander,64,ESP,1644.30480957,ESP-La Liga,2011-1-15
Zaragoza,69,ESP,1630.92883301,ESP-La Liga,2011-1-15
Sociedad,74,ESP,1623.17785645,ESP-La Liga,2011-1-15
Almeria,75,ESP,1623.09472656,ESP-La Liga,2011-1-15
Malaga,77,ESP,1621.83520508,ESP-La Liga,2011-1-15
Levante,87,ESP,1595.56201172,ESP-La Liga,2011-1-15
Gijon,89,ESP,1589.74621582,ESP-La Liga,2011-1-15
Barcelona,1,ESP,2042.36340332,ESP-La Liga,2011-1-22
Real Madrid,2,ESP,1974.23681641,ESP-La Liga,2011-1-22
Valencia,9,ESP,1821.04248047,ESP-La Liga,2011-1-22
Villarreal,16,ESP,1779.67858887,ESP-La Liga,2011-1-22
Atletico,25,ESP,1730.4822998,ESP-La Liga,2011-1-22
Mallorca,27,ESP,1726.34912109,ESP-La Liga,2011-1-22
Espanyol,31,ESP,1711.80859375,ESP-La Liga,2011-1-22
Sevilla,33,ESP,1710.17077637,ESP-La Liga,2011-1-22
Getafe,38,ESP,1694.3671875,ESP-La Liga,2011-1-22
Bilbao,40,ESP,1693.88671875,ESP-La Liga,2011-1-22
Sociedad,58,ESP,1648.62658691,ESP-La Liga,2011-1-22
Depor,60,ESP,1646.03234863,ESP-La Liga,2011-1-22
Hercules,61,ESP,1644.17602539,ESP-La Liga,2011-1-22
Osasuna,62,ESP,1643.60437012,ESP-La Liga,2011-1-22
Santander,66,ESP,1639.42150879,ESP-La Liga,2011-1-22
Zaragoza,69,ESP,1635.88110352,ESP-La Liga,2011-1-22
Almeria,71,ESP,1629.57373047,ESP-La Liga,2011-1-22
Malaga,75,ESP,1620.80688477,ESP-La Liga,2011-1-22
Gijon,84,ESP,1600.28393555,ESP-La Liga,2011-1-22
Levante,90,ESP,1590.60974121,ESP-La Liga,2011-1-22
Barcelona,1,ESP,2043.52893066,ESP-La Liga,2011-1-29
Real Madrid,2,ESP,1975.85668945,ESP-La Liga,2011-1-29
Valencia,8,ESP,1823.22949219,ESP-La Liga,2011-1-29
Villarreal,16,ESP,1782.84411621,ESP-La Liga,2011-1-29
Espanyol,26,ESP,1726.0435791,ESP-La Liga,2011-1-29
Mallorca,27,ESP,1724.72924805,ESP-La Liga,2011-1-29
Atletico,29,ESP,1721.40856934,ESP-La Liga,2011-1-29
Sevilla,30,ESP,1715.91052246,ESP-La Liga,2011-1-29
Bilbao,38,ESP,1702.06115723,ESP-La Liga,2011-1-29
Getafe,45,ESP,1680.13208008,ESP-La Liga,2011-1-29
Sociedad,58,ESP,1645.4609375,ESP-La Liga,2011-1-29
Zaragoza,60,ESP,1642.03881836,ESP-La Liga,2011-1-29
Depor,63,ESP,1639.87451172,ESP-La Liga,2011-1-29
Santander,66,ESP,1638.25598145,ESP-La Liga,2011-1-29
Osasuna,67,ESP,1637.33361816,ESP-La Liga,2011-1-29
Hercules,68,ESP,1636.00158691,ESP-La Liga,2011-1-29
Almeria,69,ESP,1635.84448242,ESP-La Liga,2011-1-29
Malaga,75,ESP,1618.61987305,ESP-La Liga,2011-1-29
Gijon,81,ESP,1609.35766602,ESP-La Liga,2011-1-29
Levante,90,ESP,1584.86999512,ESP-La Liga,2011-1-29
Barcelona,1,ESP,2046.63769531,ESP-La Liga,2011-2-5
Real Madrid,2,ESP,1961.9152832,ESP-La Liga,2011-2-5
Valencia,9,ESP,1820.6072998,ESP-La Liga,2011-2-5
Villarreal,14,ESP,1791.74523926,ESP-La Liga,2011-2-5
Bilbao,28,ESP,1717.20898438,ESP-La Liga,2011-2-5
Espanyol,29,ESP,1717.14257812,ESP-La Liga,2011-2-5
Sevilla,30,ESP,1716.40783691,ESP-La Liga,2011-2-5
Atletico,33,ESP,1706.26086426,ESP-La Liga,2011-2-5
Mallorca,37,ESP,1698.43664551,ESP-La Liga,2011-2-5
Getafe,48,ESP,1668.72851562,ESP-La Liga,2011-2-5
Sociedad,57,ESP,1653.35864258,ESP-La Liga,2011-2-5
Zaragoza,59,ESP,1651.86889648,ESP-La Liga,2011-2-5
Osasuna,61,ESP,1651.27490234,ESP-La Liga,2011-2-5
Santander,65,ESP,1640.87817383,ESP-La Liga,2011-2-5
Depor,67,ESP,1639.37719727,ESP-La Liga,2011-2-5
Gijon,68,ESP,1635.65026855,ESP-La Liga,2011-2-5
Hercules,70,ESP,1632.89294434,ESP-La Liga,2011-2-5
Almeria,71,ESP,1627.94677734,ESP-La Liga,2011-2-5
Malaga,81,ESP,1608.78967285,ESP-La Liga,2011-2-5
Levante,87,ESP,1596.27368164,ESP-La Liga,2011-2-5
Barcelona,1,ESP,2048.26708984,ESP-La Liga,2011-2-12
Real Madrid,2,ESP,1963.98120117,ESP-La Liga,2011-2-12
Valencia,10,ESP,1823.95092773,ESP-La Liga,2011-2-12
Villarreal,17,ESP,1777.20581055,ESP-La Liga,2011-2-12
Bilbao,26,ESP,1724.15405273,ESP-La Liga,2011-2-12
Sevilla,29,ESP,1711.26623535,ESP-La Liga,2011-2-12
Espanyol,31,ESP,1709.04162598,ESP-La Liga,2011-2-12
Atletico,34,ESP,1704.63134766,ESP-La Liga,2011-2-12
Mallorca,37,ESP,1699.72375488,ESP-La Liga,2011-2-12
Getafe,48,ESP,1677.68798828,ESP-La Liga,2011-2-12
Sociedad,59,ESP,1651.29284668,ESP-La Liga,2011-2-12
Osasuna,61,ESP,1649.98779297,ESP-La Liga,2011-2-12
Zaragoza,62,ESP,1648.98510742,ESP-La Liga,2011-2-12
Santander,63,ESP,1643.76196289,ESP-La Liga,2011-2-12
Almeria,65,ESP,1636.04760742,ESP-La Liga,2011-2-12
Depor,68,ESP,1630.41772461,ESP-La Liga,2011-2-12
Hercules,69,ESP,1629.54931641,ESP-La Liga,2011-2-12
Gijon,70,ESP,1628.7052002,ESP-La Liga,2011-2-12
Malaga,80,ESP,1613.93127441,ESP-La Liga,2011-2-12
Levante,82,ESP,1610.81298828,ESP-La Liga,2011-2-12
Barcelona,1,ESP,2033.16296387,ESP-La Liga,2011-2-19
Real Madrid,2,ESP,1964.54638672,ESP-La Liga,2011-2-19
Valencia,9,ESP,1823.57739258,ESP-La Liga,2011-2-19
Villarreal,18,ESP,1765.33447266,ESP-La Liga,2011-2-19
Bilbao,28,ESP,1714.34399414,ESP-La Liga,2011-2-19
Mallorca,36,ESP,1702.56677246,ESP-La Liga,2011-2-19
Espanyol,37,ESP,1701.50939941,ESP-La Liga,2011-2-19
Sevilla,38,ESP,1696.03625488,ESP-La Liga,2011-2-19
Atletico,40,ESP,1694.03820801,ESP-La Liga,2011-2-19
Getafe,49,ESP,1674.95800781,ESP-La Liga,2011-2-19
Sociedad,59,ESP,1653.74072266,ESP-La Liga,2011-2-19
Santander,60,ESP,1647.77941895,ESP-La Liga,2011-2-19
Osasuna,65,ESP,1640.57287598,ESP-La Liga,2011-2-19
Zaragoza,66,ESP,1639.17675781,ESP-La Liga,2011-2-19
Depor,67,ESP,1636.50866699,ESP-La Liga,2011-2-19
Gijon,69,ESP,1632.62097168,ESP-La Liga,2011-2-19
Hercules,70,ESP,1632.390625,ESP-La Liga,2011-2-19
Almeria,73,ESP,1626.12561035,ESP-La Liga,2011-2-19
Levante,78,ESP,1613.76806641,ESP-La Liga,2011-2-19
Malaga,82,ESP,1609.69421387,ESP-La Liga,2011-2-19
Barcelona,1,ESP,2037.30871582,ESP-La Liga,2011-2-26
Real Madrid,2,ESP,1969.63769531,ESP-La Liga,2011-2-26
Valencia,10,ESP,1819.8807373,ESP-La Liga,2011-2-26
Villarreal,17,ESP,1769.96789551,ESP-La Liga,2011-2-26
Bilbao,25,ESP,1716.30810547,ESP-La Liga,2011-2-26
Atletico,32,ESP,1706.01147461,ESP-La Liga,2011-2-26
Sevilla,33,ESP,1704.92578125,ESP-La Liga,2011-2-26
Mallorca,36,ESP,1698.64709473,ESP-La Liga,2011-2-26
Espanyol,42,ESP,1689.72058105,ESP-La Liga,2011-2-26
Getafe,51,ESP,1666.83361816,ESP-La Liga,2011-2-26
Sociedad,54,ESP,1663.77026367,ESP-La Liga,2011-2-26
Santander,56,ESP,1662.01367188,ESP-La Liga,2011-2-26
Osasuna,58,ESP,1658.47155762,ESP-La Liga,2011-2-26
Gijon,62,ESP,1642.42749023,ESP-La Liga,2011-2-26
Depor,63,ESP,1641.86999512,ESP-La Liga,2011-2-26
Zaragoza,68,ESP,1633.31323242,ESP-La Liga,2011-2-26
Hercules,69,ESP,1631.08178711,ESP-La Liga,2011-2-26
Almeria,71,ESP,1626.87414551,ESP-La Liga,2011-2-26
Malaga,78,ESP,1618.8729248,ESP-La Liga,2011-2-26
Levante,81,ESP,1615.57287598,ESP-La Liga,2011-2-26
Barcelona,1,ESP,2047.01586914,ESP-La Liga,2011-3-5
Real Madrid,2,ESP,1966.25927734,ESP-La Liga,2011-3-5
Valencia,9,ESP,1822.52124023,ESP-La Liga,2011-3-5
Villarreal,16,ESP,1772.4987793,ESP-La Liga,2011-3-5
Sevilla,26,ESP,1714.94384766,ESP-La Liga,2011-3-5
Atletico,36,ESP,1705.15270996,ESP-La Liga,2011-3-5
Mallorca,37,ESP,1704.53735352,ESP-La Liga,2011-3-5
Bilbao,39,ESP,1701.25622559,ESP-La Liga,2011-3-5
Espanyol,43,ESP,1688.19689941,ESP-La Liga,2011-3-5
Getafe,50,ESP,1666.68322754,ESP-La Liga,2011-3-5
Santander,52,ESP,1663.94628906,ESP-La Liga,2011-3-5
Sociedad,57,ESP,1651.1348877,ESP-La Liga,2011-3-5
Depor,58,ESP,1650.60021973,ESP-La Liga,2011-3-5
Osasuna,60,ESP,1648.72607422,ESP-La Liga,2011-3-5
Zaragoza,62,ESP,1643.57397461,ESP-La Liga,2011-3-5
Gijon,66,ESP,1632.19616699,ESP-La Liga,2011-3-5
Hercules,70,ESP,1626.48840332,ESP-La Liga,2011-3-5
Levante,71,ESP,1626.05090332,ESP-La Liga,2011-3-5
Malaga,73,ESP,1624.68847656,ESP-La Liga,2011-3-5
Almeria,77,ESP,1617.0390625,ESP-La Liga,2011-3-5
Barcelona,1,ESP,2058.31713867,ESP-La Liga,2011-3-12
Real Madrid,2,ESP,1972.81542969,ESP-La Liga,2011-3-12
Valencia,9,ESP,1816.76171875,ESP-La Liga,2011-3-12
Villarreal,17,ESP,1776.60180664,ESP-La Liga,2011-3-12
Atletico,26,ESP,1717.29589844,ESP-La Liga,2011-3-12
Bilbao,28,ESP,1711.56286621,ESP-La Liga,2011-3-12
Sevilla,32,ESP,1708.40905762,ESP-La Liga,2011-3-12
Mallorca,40,ESP,1698.97106934,ESP-La Liga,2011-3-12
Espanyol,43,ESP,1682.8359375,ESP-La Liga,2011-3-12
Santander,51,ESP,1661.16210938,ESP-La Liga,2011-3-12
Osasuna,52,ESP,1660.56066895,ESP-La Liga,2011-3-12
Getafe,55,ESP,1659.17285156,ESP-La Liga,2011-3-12
Depor,56,ESP,1658.33117676,ESP-La Liga,2011-3-12
Sociedad,60,ESP,1647.17578125,ESP-La Liga,2011-3-12
Zaragoza,61,ESP,1644.81567383,ESP-La Liga,2011-3-12
Gijon,62,ESP,1643.47839355,ESP-La Liga,2011-3-12
Levante,65,ESP,1635.18371582,ESP-La Liga,2011-3-12
Almeria,67,ESP,1629.5916748,ESP-La Liga,2011-3-12
Hercules,77,ESP,1617.7076416,ESP-La Liga,2011-3-12
Malaga,78,ESP,1616.62561035,ESP-La Liga,2011-3-12
Barcelona,1,ESP,2055.92822266,ESP-La Liga,2011-3-19
Real Madrid,2,ESP,1983.98388672,ESP-La Liga,2011-3-19
Valencia,12,ESP,1800.52453613,ESP-La Liga,2011-3-19
Villarreal,15,ESP,1780.83056641,ESP-La Liga,2011-3-19
Atletico,22,ESP,1721.32592773,ESP-La Liga,2011-3-19
Sevilla,24,ESP,1718.39892578,ESP-La Liga,2011-3-19
Bilbao,26,ESP,1716.65454102,ESP-La Liga,2011-3-19
Mallorca,33,ESP,1703.77050781,ESP-La Liga,2011-3-19
Espanyol,41,ESP,1693.96728516,ESP-La Liga,2011-3-19
Osasuna,45,ESP,1672.56115723,ESP-La Liga,2011-3-19
Zaragoza,46,ESP,1668.65380859,ESP-La Liga,2011-3-19
Getafe,51,ESP,1661.68212891,ESP-La Liga,2011-3-19
Santander,55,ESP,1656.76257324,ESP-La Liga,2011-3-19
Depor,57,ESP,1654.80090332,ESP-La Liga,2011-3-19
Gijon,58,ESP,1653.10876465,ESP-La Liga,2011-3-19
Levante,64,ESP,1637.98510742,ESP-La Liga,2011-3-19
Malaga,65,ESP,1636.45898438,ESP-La Liga,2011-3-19
Sociedad,66,ESP,1634.9432373,ESP-La Liga,2011-3-19
Almeria,69,ESP,1633.16259766,ESP-La Liga,2011-3-19
Hercules,76,ESP,1620.28381348,ESP-La Liga,2011-3-19
Barcelona,1,ESP,2056.60717773,ESP-La Liga,2011-3-26
Real Madrid,2,ESP,1987.91992188,ESP-La Liga,2011-3-26
Villarreal,12,ESP,1789.57910156,ESP-La Liga,2011-3-26
Valencia,14,ESP,1788.08288574,ESP-La Liga,2011-3-26
Sevilla,21,ESP,1730.84057617,ESP-La Liga,2011-3-26
Atletico,26,ESP,1717.38989258,ESP-La Liga,2011-3-26
Mallorca,31,ESP,1708.69091797,ESP-La Liga,2011-3-26
Bilbao,33,ESP,1707.90588379,ESP-La Liga,2011-3-26
Osasuna,39,ESP,1691.02233887,ESP-La Liga,2011-3-26
Espanyol,43,ESP,1683.90209961,ESP-La Liga,2011-3-26
Zaragoza,48,ESP,1663.73339844,ESP-La Liga,2011-3-26
Santander,50,ESP,1662.02307129,ESP-La Liga,2011-3-26
Getafe,51,ESP,1661.00317383,ESP-La Liga,2011-3-26
Gijon,54,ESP,1658.4296875,ESP-La Liga,2011-3-26
Levante,57,ESP,1649.02355957,ESP-La Liga,2011-3-26
Malaga,59,ESP,1646.52416992,ESP-La Liga,2011-3-26
Depor,61,ESP,1643.76245117,ESP-La Liga,2011-3-26
Sociedad,69,ESP,1629.68273926,ESP-La Liga,2011-3-26
Almeria,72,ESP,1627.8416748,ESP-La Liga,2011-3-26
Hercules,83,ESP,1601.82263184,ESP-La Liga,2011-3-26
Barcelona,1,ESP,2056.60717773,ESP-La Liga,2011-4-2
Real Madrid,2,ESP,1987.91992188,ESP-La Liga,2011-4-2
Villarreal,12,ESP,1789.57910156,ESP-La Liga,2011-4-2
Valencia,14,ESP,1788.08288574,ESP-La Liga,2011-4-2
Sevilla,21,ESP,1730.84057617,ESP-La Liga,2011-4-2
Atletico,26,ESP,1717.38989258,ESP-La Liga,2011-4-2
Mallorca,31,ESP,1708.69091797,ESP-La Liga,2011-4-2
Bilbao,33,ESP,1707.90588379,ESP-La Liga,2011-4-2
Osasuna,39,ESP,1691.02233887,ESP-La Liga,2011-4-2
Espanyol,43,ESP,1683.90209961,ESP-La Liga,2011-4-2
Zaragoza,48,ESP,1663.73339844,ESP-La Liga,2011-4-2
Santander,50,ESP,1662.02307129,ESP-La Liga,2011-4-2
Getafe,51,ESP,1661.00317383,ESP-La Liga,2011-4-2
Gijon,54,ESP,1658.4296875,ESP-La Liga,2011-4-2
Levante,57,ESP,1649.02355957,ESP-La Liga,2011-4-2
Malaga,59,ESP,1646.52416992,ESP-La Liga,2011-4-2
Depor,61,ESP,1643.76245117,ESP-La Liga,2011-4-2
Sociedad,69,ESP,1629.68273926,ESP-La Liga,2011-4-2
Almeria,72,ESP,1627.8416748,ESP-La Liga,2011-4-2
Hercules,83,ESP,1601.82263184,ESP-La Liga,2011-4-2
Barcelona,1,ESP,2075.92138672,ESP-La Liga,2011-4-9
Real Madrid,2,ESP,1988.78710938,ESP-La Liga,2011-4-9
Villarreal,9,ESP,1810.66625977,ESP-La Liga,2011-4-9
Valencia,11,ESP,1807.31164551,ESP-La Liga,2011-4-9
Sevilla,20,ESP,1746.11791992,ESP-La Liga,2011-4-9
Atletico,22,ESP,1736.39196777,ESP-La Liga,2011-4-9
Bilbao,24,ESP,1728.89038086,ESP-La Liga,2011-4-9
Mallorca,30,ESP,1710.38244629,ESP-La Liga,2011-4-9
Osasuna,41,ESP,1690.37475586,ESP-La Liga,2011-4-9
Gijon,43,ESP,1683.70385742,ESP-La Liga,2011-4-9
Santander,44,ESP,1682.2890625,ESP-La Liga,2011-4-9
Espanyol,45,ESP,1681.99060059,ESP-La Liga,2011-4-9
Zaragoza,48,ESP,1666.81066895,ESP-La Liga,2011-4-9
Levante,50,ESP,1666.28613281,ESP-La Liga,2011-4-9
Depor,54,ESP,1660.42553711,ESP-La Liga,2011-4-9
Getafe,55,ESP,1660.12902832,ESP-La Liga,2011-4-9
Malaga,61,ESP,1647.61633301,ESP-La Liga,2011-4-9
Hercules,70,ESP,1626.90026855,ESP-La Liga,2011-4-9
Almeria,72,ESP,1625.21166992,ESP-La Liga,2011-4-9
Sociedad,73,ESP,1622.9597168,ESP-La Liga,2011-4-9
Barcelona,1,ESP,2079.12548828,ESP-La Liga,2011-4-16
Real Madrid,2,ESP,1998.34814453,ESP-La Liga,2011-4-16
Valencia,9,ESP,1822.62365723,ESP-La Liga,2011-4-16
Villarreal,11,ESP,1805.30285645,ESP-La Liga,2011-4-16
Sevilla,21,ESP,1749.80822754,ESP-La Liga,2011-4-16
Atletico,22,ESP,1744.48706055,ESP-La Liga,2011-4-16
Bilbao,25,ESP,1724.17700195,ESP-La Liga,2011-4-16
Mallorca,29,ESP,1710.87854004,ESP-La Liga,2011-4-16
Gijon,40,ESP,1691.99487305,ESP-La Liga,2011-4-16
Osasuna,42,ESP,1686.27038574,ESP-La Liga,2011-4-16
Espanyol,44,ESP,1685.04040527,ESP-La Liga,2011-4-16
Santander,45,ESP,1681.46398926,ESP-La Liga,2011-4-16
Zaragoza,47,ESP,1674.63574219,ESP-La Liga,2011-4-16
Levante,49,ESP,1671.29772949,ESP-La Liga,2011-4-16
Depor,50,ESP,1664.66149902,ESP-La Liga,2011-4-16
Getafe,56,ESP,1656.49047852,ESP-La Liga,2011-4-16
Malaga,63,ESP,1647.56689453,ESP-La Liga,2011-4-16
Hercules,71,ESP,1628.0369873,ESP-La Liga,2011-4-16
Almeria,72,ESP,1626.60668945,ESP-La Liga,2011-4-16
Sociedad,74,ESP,1619.05114746,ESP-La Liga,2011-4-16
Barcelona,1,ESP,2079.33007812,ESP-La Liga,2011-4-23
Real Madrid,2,ESP,1998.14355469,ESP-La Liga,2011-4-23
Valencia,8,ESP,1831.68078613,ESP-La Liga,2011-4-23
Villarreal,12,ESP,1808.51586914,ESP-La Liga,2011-4-23
Atletico,21,ESP,1745.35009766,ESP-La Liga,2011-4-23
Sevilla,22,ESP,1741.79284668,ESP-La Liga,2011-4-23
Bilbao,25,ESP,1733.56872559,ESP-La Liga,2011-4-23
Mallorca,35,ESP,1698.10791016,ESP-La Liga,2011-4-23
Gijon,41,ESP,1684.23620605,ESP-La Liga,2011-4-23
Espanyol,42,ESP,1684.17736816,ESP-La Liga,2011-4-23
Osasuna,45,ESP,1676.87866211,ESP-La Liga,2011-4-23
Levante,46,ESP,1676.21972656,ESP-La Liga,2011-4-23
Depor,47,ESP,1673.73999023,ESP-La Liga,2011-4-23
Santander,48,ESP,1672.38549805,ESP-La Liga,2011-4-23
Zaragoza,51,ESP,1671.42272949,ESP-La Liga,2011-4-23
Getafe,54,ESP,1664.50598145,ESP-La Liga,2011-4-23
Malaga,55,ESP,1660.33740234,ESP-La Liga,2011-4-23
Sociedad,71,ESP,1626.80969238,ESP-La Liga,2011-4-23
Hercules,73,ESP,1623.11499023,ESP-La Liga,2011-4-23
Almeria,76,ESP,1617.54956055,ESP-La Liga,2011-4-23
Barcelona,1,ESP,2088.52490234,ESP-La Liga,2011-4-30
Real Madrid,2,ESP,1994.75341797,ESP-La Liga,2011-4-30
Valencia,9,ESP,1818.59484863,ESP-La Liga,2011-4-30
Villarreal,14,ESP,1789.38195801,ESP-La Liga,2011-4-30
Atletico,21,ESP,1750.08129883,ESP-La Liga,2011-4-30
Sevilla,22,ESP,1746.41088867,ESP-La Liga,2011-4-30
Bilbao,23,ESP,1734.38293457,ESP-La Liga,2011-4-30
Mallorca,34,ESP,1702.47033691,ESP-La Liga,2011-4-30
Gijon,41,ESP,1687.47033691,ESP-La Liga,2011-4-30
Espanyol,44,ESP,1675.43139648,ESP-La Liga,2011-4-30
Zaragoza,45,ESP,1673.3416748,ESP-La Liga,2011-4-30
Osasuna,46,ESP,1673.13623047,ESP-La Liga,2011-4-30
Malaga,49,ESP,1668.12597656,ESP-La Liga,2011-4-30
Levante,51,ESP,1665.97668457,ESP-La Liga,2011-4-30
Depor,52,ESP,1663.7878418,ESP-La Liga,2011-4-30
Santander,54,ESP,1659.08496094,ESP-La Liga,2011-4-30
Getafe,59,ESP,1654.6315918,ESP-La Liga,2011-4-30
Hercules,70,ESP,1627.55529785,ESP-La Liga,2011-4-30
Sociedad,75,ESP,1620.48364258,ESP-La Liga,2011-4-30
Almeria,80,ESP,1610.11865234,ESP-La Liga,2011-4-30
Barcelona,1,ESP,2072.12841797,ESP-La Liga,2011-5-7
Real Madrid,2,ESP,1979.73962402,ESP-La Liga,2011-5-7
Valencia,8,ESP,1809.22888184,ESP-La Liga,2011-5-7
Villarreal,14,ESP,1793.3581543,ESP-La Liga,2011-5-7
Atletico,21,ESP,1758.5177002,ESP-La Liga,2011-5-7
Sevilla,22,ESP,1753.29162598,ESP-La Liga,2011-5-7
Bilbao,25,ESP,1727.32995605,ESP-La Liga,2011-5-7
Mallorca,37,ESP,1692.86791992,ESP-La Liga,2011-5-7
Gijon,38,ESP,1689.5859375,ESP-La Liga,2011-5-7
Zaragoza,39,ESP,1689.29956055,ESP-La Liga,2011-5-7
Osasuna,42,ESP,1682.89660645,ESP-La Liga,2011-5-7
Espanyol,43,ESP,1682.87866211,ESP-La Liga,2011-5-7
Malaga,47,ESP,1675.29931641,ESP-La Liga,2011-5-7
Santander,50,ESP,1669.08178711,ESP-La Liga,2011-5-7
Levante,53,ESP,1664.25549316,ESP-La Liga,2011-5-7
Depor,59,ESP,1655.74572754,ESP-La Liga,2011-5-7
Getafe,61,ESP,1651.6965332,ESP-La Liga,2011-5-7
Sociedad,66,ESP,1636.72509766,ESP-La Liga,2011-5-7
Hercules,76,ESP,1620.77636719,ESP-La Liga,2011-5-7
Almeria,80,ESP,1603.63232422,ESP-La Liga,2011-5-7
Barcelona,1,ESP,2065.86474609,ESP-La Liga,2011-5-14
Real Madrid,2,ESP,1991.015625,ESP-La Liga,2011-5-14
Valencia,9,ESP,1812.35083008,ESP-La Liga,2011-5-14
Villarreal,13,ESP,1789.95068359,ESP-La Liga,2011-5-14
Sevilla,22,ESP,1737.12329102,ESP-La Liga,2011-5-14
Atletico,25,ESP,1729.75927734,ESP-La Liga,2011-5-14
Bilbao,27,ESP,1723.96179199,ESP-La Liga,2011-5-14
Malaga,30,ESP,1704.92736816,ESP-La Liga,2011-5-14
Osasuna,31,ESP,1704.76184082,ESP-La Liga,2011-5-14
Mallorca,36,ESP,1693.40612793,ESP-La Liga,2011-5-14
Santander,43,ESP,1685.49694824,ESP-La Liga,2011-5-14
