team,rank,country,elo,league,week
Wolfsburg,28,GER,1722.72277832,GER-Bundesliga,2016-4-29
Mainz,35,GER,1700.09643555,GER-Bundesliga,2016-4-29
Schalke,36,GER,1698.67248535,GER-Bundesliga,2016-4-29
Hertha,44,GER,1677.95092773,GER-Bundesliga,2016-4-29
Augsburg,46,GER,1672.61560059,GER-Bundesliga,2016-4-29
Koeln,49,GER,1667.25683594,GER-Bundesliga,2016-4-29
Hoffenheim,50,GER,1662.88464355,GER-Bundesliga,2016-4-29
Hamburg,59,GER,1638.34741211,GER-Bundesliga,2016-4-29
Werder,61,GER,1634.7767334,GER-Bundesliga,2016-4-29
Stuttgart,64,GER,1627.58447266,GER-Bundesliga,2016-4-29
Frankfurt,69,GER,1614.17004395,GER-Bundesliga,2016-4-29
Ingolstadt,71,GER,1612.73937988,GER-Bundesliga,2016-4-29
Darmstadt,78,GER,1582.79492188,GER-Bundesliga,2016-4-29
Hannover,82,GER,1566.27783203,GER-Bundesliga,2016-4-29
Bayern,4,GER,2007.35168457,GER-Bundesliga,2016-5-6
Dortmund,7,GER,1883.99194336,GER-Bundesliga,2016-5-6
Leverkusen,16,GER,1810.31591797,GER-Bundesliga,2016-5-6
Gladbach,23,GER,1768.58605957,GER-Bundesliga,2016-5-6
Wolfsburg,28,GER,1715.19604492,GER-Bundesliga,2016-5-6
Schalke,32,GER,1706.13977051,GER-Bundesliga,2016-5-6
Mainz,36,GER,1696.19775391,GER-Bundesliga,2016-5-6
Hertha,45,GER,1673.1998291,GER-Bundesliga,2016-5-6
Augsburg,48,GER,1670.19641113,GER-Bundesliga,2016-5-6
Koeln,49,GER,1668.10583496,GER-Bundesliga,2016-5-6
Hoffenheim,50,GER,1667.66577148,GER-Bundesliga,2016-5-6
Werder,58,GER,1646.6541748,GER-Bundesliga,2016-5-6
Hamburg,59,GER,1640.67590332,GER-Bundesliga,2016-5-6
Frankfurt,67,GER,1621.85424805,GER-Bundesliga,2016-5-6
Stuttgart,70,GER,1614.13684082,GER-Bundesliga,2016-5-6
Ingolstadt,72,GER,1606.38806152,GER-Bundesliga,2016-5-6
Darmstadt,80,GER,1573.54064941,GER-Bundesliga,2016-5-6
Hannover,83,GER,1557.24035645,GER-Bundesliga,2016-5-6
Bayern,3,GER,2008.92541504,GER-Bundesliga,2016-5-13
Dortmund,7,GER,1871.01037598,GER-Bundesliga,2016-5-13
Leverkusen,17,GER,1802.65771484,GER-Bundesliga,2016-5-13
Gladbach,23,GER,1776.24438477,GER-Bundesliga,2016-5-13
Wolfsburg,29,GER,1722.63671875,GER-Bundesliga,2016-5-13
Mainz,32,GER,1706.29882812,GER-Bundesliga,2016-5-13
Schalke,34,GER,1703.68737793,GER-Bundesliga,2016-5-13
Augsburg,47,GER,1672.64880371,GER-Bundesliga,2016-5-13
Koeln,49,GER,1666.04931641,GER-Bundesliga,2016-5-13
Hertha,51,GER,1661.29309082,GER-Bundesliga,2016-5-13
Hoffenheim,54,GER,1658.18481445,GER-Bundesliga,2016-5-13
Werder,58,GER,1648.71069336,GER-Bundesliga,2016-5-13
Frankfurt,62,GER,1634.83581543,GER-Bundesliga,2016-5-13
Hamburg,64,GER,1633.23522949,GER-Bundesliga,2016-5-13
Ingolstadt,72,GER,1604.81433105,GER-Bundesliga,2016-5-13
Stuttgart,73,GER,1604.0357666,GER-Bundesliga,2016-5-13
Darmstadt,76,GER,1585.4473877,GER-Bundesliga,2016-5-13
Hannover,81,GER,1566.72131348,GER-Bundesliga,2016-5-13
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-5-20
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-5-20
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-5-20
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-5-20
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-5-20
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-5-20
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-5-20
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-5-20
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-5-20
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-5-20
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-5-20
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-5-20
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-5-20
Frankfurt,65,GER,1626.03210449,GER-Bundesliga,2016-5-20
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-5-20
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-5-20
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-5-20
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-5-20
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-5-27
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-5-27
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-5-27
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-5-27
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-5-27
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-5-27
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-5-27
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-5-27
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-5-27
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-5-27
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-5-27
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-5-27
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-5-27
Frankfurt,62,GER,1637.41149902,GER-Bundesliga,2016-5-27
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-5-27
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-5-27
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-5-27
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-5-27
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-6-3
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-6-3
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-6-3
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-6-3
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-6-3
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-6-3
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-6-3
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-6-3
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-6-3
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-6-3
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-6-3
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-6-3
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-6-3
Frankfurt,62,GER,1637.41149902,GER-Bundesliga,2016-6-3
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-6-3
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-6-3
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-6-3
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-6-3
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-6-10
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-6-10
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-6-10
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-6-10
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-6-10
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-6-10
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-6-10
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-6-10
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-6-10
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-6-10
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-6-10
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-6-10
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-6-10
Frankfurt,62,GER,1637.41149902,GER-Bundesliga,2016-6-10
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-6-10
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-6-10
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-6-10
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-6-10
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-6-17
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-6-17
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-6-17
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-6-17
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-6-17
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-6-17
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-6-17
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-6-17
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-6-17
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-6-17
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-6-17
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-6-17
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-6-17
Frankfurt,62,GER,1637.41149902,GER-Bundesliga,2016-6-17
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-6-17
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-6-17
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-6-17
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-6-17
Bayern,3,GER,2009.86755371,GER-Bundesliga,2016-6-24
Dortmund,7,GER,1864.69580078,GER-Bundesliga,2016-6-24
Leverkusen,16,GER,1805.39440918,GER-Bundesliga,2016-6-24
Gladbach,22,GER,1782.83044434,GER-Bundesliga,2016-6-24
Wolfsburg,27,GER,1728.18078613,GER-Bundesliga,2016-6-24
Schalke,29,GER,1717.84082031,GER-Bundesliga,2016-6-24
Mainz,33,GER,1703.5378418,GER-Bundesliga,2016-6-24
Koeln,46,GER,1672.3638916,GER-Bundesliga,2016-6-24
Hertha,51,GER,1664.05407715,GER-Bundesliga,2016-6-24
Augsburg,53,GER,1657.6192627,GER-Bundesliga,2016-6-24
Werder,55,GER,1654.84631348,GER-Bundesliga,2016-6-24
Hamburg,57,GER,1648.26477051,GER-Bundesliga,2016-6-24
Hoffenheim,61,GER,1644.03137207,GER-Bundesliga,2016-6-24
Frankfurt,62,GER,1637.41149902,GER-Bundesliga,2016-6-24
Ingolstadt,72,GER,1602.07763672,GER-Bundesliga,2016-6-24
Stuttgart,73,GER,1598.49157715,GER-Bundesliga,2016-6-24
Darmstadt,78,GER,1578.86132812,GER-Bundesliga,2016-6-24
Hannover,82,GER,1565.7791748,GER-Bundesliga,2016-6-24
Bayern,4,GER,2003.06347656,GER-Bundesliga,2016-8-7
Dortmund,7,GER,1857.89160156,GER-Bundesliga,2016-8-7
Leverkusen,18,GER,1798.59033203,GER-Bundesliga,2016-8-7
Gladbach,23,GER,1776.02636719,GER-Bundesliga,2016-8-7
Wolfsburg,28,GER,1721.37670898,GER-Bundesliga,2016-8-7
Schalke,30,GER,1711.03674316,GER-Bundesliga,2016-8-7
Mainz,37,GER,1696.73364258,GER-Bundesliga,2016-8-7
Koeln,48,GER,1665.55981445,GER-Bundesliga,2016-8-7
Augsburg,50,GER,1650.81518555,GER-Bundesliga,2016-8-7
Werder,52,GER,1648.04211426,GER-Bundesliga,2016-8-7
Freiburg,56,GER,1644.40539551,GER-Bundesliga,2016-8-7
Hamburg,57,GER,1641.46069336,GER-Bundesliga,2016-8-7
Hoffenheim,60,GER,1637.22729492,GER-Bundesliga,2016-8-7
Hertha,61,GER,1637.17016602,GER-Bundesliga,2016-8-7
Frankfurt,64,GER,1630.60742188,GER-Bundesliga,2016-8-7
Ingolstadt,74,GER,1595.2734375,GER-Bundesliga,2016-8-7
Darmstadt,80,GER,1572.05725098,GER-Bundesliga,2016-8-7
RB Leipzig,92,GER,1539.63586426,GER-Bundesliga,2016-8-7
Bayern,4,GER,2003.06347656,GER-Bundesliga,2016-8-14
Dortmund,7,GER,1857.89160156,GER-Bundesliga,2016-8-14
Leverkusen,18,GER,1798.59033203,GER-Bundesliga,2016-8-14
Gladbach,22,GER,1776.02636719,GER-Bundesliga,2016-8-14
Wolfsburg,28,GER,1721.37670898,GER-Bundesliga,2016-8-14
Schalke,30,GER,1711.03674316,GER-Bundesliga,2016-8-14
Mainz,38,GER,1696.73364258,GER-Bundesliga,2016-8-14
Koeln,48,GER,1665.55981445,GER-Bundesliga,2016-8-14
Augsburg,51,GER,1650.81518555,GER-Bundesliga,2016-8-14
Werder,52,GER,1648.04211426,GER-Bundesliga,2016-8-14
Freiburg,54,GER,1644.40539551,GER-Bundesliga,2016-8-14
Hamburg,55,GER,1641.46069336,GER-Bundesliga,2016-8-14
Hoffenheim,57,GER,1637.22729492,GER-Bundesliga,2016-8-14
Hertha,58,GER,1637.17016602,GER-Bundesliga,2016-8-14
Frankfurt,64,GER,1630.60742188,GER-Bundesliga,2016-8-14
Ingolstadt,75,GER,1595.2734375,GER-Bundesliga,2016-8-14
Darmstadt,80,GER,1572.05725098,GER-Bundesliga,2016-8-14
RB Leipzig,93,GER,1539.63586426,GER-Bundesliga,2016-8-14
Bayern,3,GER,2004.98522949,GER-Bundesliga,2016-8-21
Dortmund,8,GER,1859.81335449,GER-Bundesliga,2016-8-21
Leverkusen,18,GER,1800.51196289,GER-Bundesliga,2016-8-21
Gladbach,21,GER,1783.60192871,GER-Bundesliga,2016-8-21
Wolfsburg,28,GER,1723.29833984,GER-Bundesliga,2016-8-21
Schalke,30,GER,1712.95837402,GER-Bundesliga,2016-8-21
Mainz,37,GER,1698.65539551,GER-Bundesliga,2016-8-21
Koeln,47,GER,1667.48144531,GER-Bundesliga,2016-8-21
Augsburg,51,GER,1652.73681641,GER-Bundesliga,2016-8-21
Werder,53,GER,1649.96386719,GER-Bundesliga,2016-8-21
Freiburg,56,GER,1646.32702637,GER-Bundesliga,2016-8-21
Hamburg,59,GER,1643.38232422,GER-Bundesliga,2016-8-21
Hoffenheim,60,GER,1639.14892578,GER-Bundesliga,2016-8-21
Hertha,61,GER,1639.09179688,GER-Bundesliga,2016-8-21
Frankfurt,63,GER,1632.52905273,GER-Bundesliga,2016-8-21
Ingolstadt,75,GER,1597.19519043,GER-Bundesliga,2016-8-21
Darmstadt,83,GER,1573.97888184,GER-Bundesliga,2016-8-21
RB Leipzig,91,GER,1541.55749512,GER-Bundesliga,2016-8-21
Bayern,3,GER,2008.87060547,GER-Bundesliga,2016-8-28
Dortmund,7,GER,1864.27966309,GER-Bundesliga,2016-8-28
Gladbach,17,GER,1795.26586914,GER-Bundesliga,2016-8-28
Leverkusen,18,GER,1794.87316895,GER-Bundesliga,2016-8-28
Wolfsburg,26,GER,1735.16577148,GER-Bundesliga,2016-8-28
Schalke,31,GER,1705.38781738,GER-Bundesliga,2016-8-28
Mainz,37,GER,1696.62902832,GER-Bundesliga,2016-8-28
Koeln,44,GER,1675.3248291,GER-Bundesliga,2016-8-28
Werder,53,GER,1648.51831055,GER-Bundesliga,2016-8-28
Freiburg,54,GER,1647.54699707,GER-Bundesliga,2016-8-28
Augsburg,57,GER,1643.30932617,GER-Bundesliga,2016-8-28
Frankfurt,58,GER,1642.53955078,GER-Bundesliga,2016-8-28
Hamburg,59,GER,1641.83911133,GER-Bundesliga,2016-8-28
Hoffenheim,60,GER,1640.36889648,GER-Bundesliga,2016-8-28
Hertha,61,GER,1640.31176758,GER-Bundesliga,2016-8-28
Ingolstadt,75,GER,1601.17834473,GER-Bundesliga,2016-8-28
Darmstadt,85,GER,1568.57556152,GER-Bundesliga,2016-8-28
RB Leipzig,89,GER,1542.77746582,GER-Bundesliga,2016-8-28
Bayern,3,GER,2008.87060547,GER-Bundesliga,2016-9-4
Dortmund,8,GER,1864.27966309,GER-Bundesliga,2016-9-4
Gladbach,17,GER,1795.26586914,GER-Bundesliga,2016-9-4
Leverkusen,18,GER,1794.87316895,GER-Bundesliga,2016-9-4
Wolfsburg,26,GER,1735.16577148,GER-Bundesliga,2016-9-4
Schalke,31,GER,1705.38781738,GER-Bundesliga,2016-9-4
Mainz,37,GER,1696.62902832,GER-Bundesliga,2016-9-4
Koeln,43,GER,1675.3248291,GER-Bundesliga,2016-9-4
Werder,53,GER,1648.51831055,GER-Bundesliga,2016-9-4
Hertha,54,GER,1647.15356445,GER-Bundesliga,2016-9-4
Augsburg,56,GER,1643.30932617,GER-Bundesliga,2016-9-4
Frankfurt,57,GER,1642.53955078,GER-Bundesliga,2016-9-4
Hamburg,58,GER,1641.83911133,GER-Bundesliga,2016-9-4
Freiburg,59,GER,1640.7052002,GER-Bundesliga,2016-9-4
Hoffenheim,61,GER,1636.2767334,GER-Bundesliga,2016-9-4
Ingolstadt,75,GER,1601.17834473,GER-Bundesliga,2016-9-4
Darmstadt,84,GER,1568.57556152,GER-Bundesliga,2016-9-4
RB Leipzig,87,GER,1546.86975098,GER-Bundesliga,2016-9-4
Bayern,3,GER,2012.68762207,GER-Bundesliga,2016-9-11
Dortmund,8,GER,1850.0592041,GER-Bundesliga,2016-9-11
Leverkusen,16,GER,1799.68054199,GER-Bundesliga,2016-9-11
Gladbach,20,GER,1780.56726074,GER-Bundesliga,2016-9-11
Wolfsburg,26,GER,1731.98974609,GER-Bundesliga,2016-9-11
Schalke,32,GER,1701.57067871,GER-Bundesliga,2016-9-11
Mainz,36,GER,1696.62902832,GER-Bundesliga,2016-9-11
Koeln,42,GER,1678.50085449,GER-Bundesliga,2016-9-11
Hertha,51,GER,1659.08483887,GER-Bundesliga,2016-9-11
Freiburg,52,GER,1655.40380859,GER-Bundesliga,2016-9-11
Werder,54,GER,1648.51831055,GER-Bundesliga,2016-9-11
Augsburg,57,GER,1643.30932617,GER-Bundesliga,2016-9-11
Hamburg,58,GER,1637.03161621,GER-Bundesliga,2016-9-11
Hoffenheim,59,GER,1636.2767334,GER-Bundesliga,2016-9-11
Frankfurt,62,GER,1633.91638184,GER-Bundesliga,2016-9-11
Ingolstadt,76,GER,1589.24707031,GER-Bundesliga,2016-9-11
Darmstadt,82,GER,1577.19873047,GER-Bundesliga,2016-9-11
RB Leipzig,85,GER,1561.09020996,GER-Bundesliga,2016-9-11
Bayern,3,GER,2017.30432129,GER-Bundesliga,2016-9-18
Dortmund,8,GER,1860.80981445,GER-Bundesliga,2016-9-18
Leverkusen,19,GER,1786.38012695,GER-Bundesliga,2016-9-18
Gladbach,20,GER,1780.14440918,GER-Bundesliga,2016-9-18
Wolfsburg,26,GER,1731.96118164,GER-Bundesliga,2016-9-18
Schalke,31,GER,1711.96923828,GER-Bundesliga,2016-9-18
Mainz,37,GER,1691.37158203,GER-Bundesliga,2016-9-18
Koeln,38,GER,1690.12390137,GER-Bundesliga,2016-9-18
Hertha,50,GER,1660.12915039,GER-Bundesliga,2016-9-18
Augsburg,51,GER,1653.69873047,GER-Bundesliga,2016-9-18
Freiburg,55,GER,1645.86962891,GER-Bundesliga,2016-9-18
Frankfurt,56,GER,1645.67736816,GER-Bundesliga,2016-9-18
Hoffenheim,58,GER,1641.67468262,GER-Bundesliga,2016-9-18
Werder,59,GER,1634.04821777,GER-Bundesliga,2016-9-18
Hamburg,69,GER,1615.13366699,GER-Bundesliga,2016-9-18
Ingolstadt,77,GER,1589.22668457,GER-Bundesliga,2016-9-18
RB Leipzig,80,GER,1585.07702637,GER-Bundesliga,2016-9-18
Darmstadt,83,GER,1574.04663086,GER-Bundesliga,2016-9-18
Bayern,3,GER,2020.87963867,GER-Bundesliga,2016-9-25
Dortmund,7,GER,1876.03222656,GER-Bundesliga,2016-9-25
Leverkusen,17,GER,1788.73730469,GER-Bundesliga,2016-9-25
Gladbach,20,GER,1780.08349609,GER-Bundesliga,2016-9-25
Wolfsburg,30,GER,1711.05310059,GER-Bundesliga,2016-9-25
Koeln,32,GER,1703.79968262,GER-Bundesliga,2016-9-25
Mainz,33,GER,1703.1081543,GER-Bundesliga,2016-9-25
Schalke,39,GER,1687.00964355,GER-Bundesliga,2016-9-25
Hertha,47,GER,1670.47436523,GER-Bundesliga,2016-9-25
Frankfurt,52,GER,1655.86816406,GER-Bundesliga,2016-9-25
Augsburg,53,GER,1652.05249023,GER-Bundesliga,2016-9-25
Freiburg,55,GER,1648.43334961,GER-Bundesliga,2016-9-25
Hoffenheim,58,GER,1641.28234863,GER-Bundesliga,2016-9-25
Werder,61,GER,1635.64355469,GER-Bundesliga,2016-9-25
Hamburg,73,GER,1607.81066895,GER-Bundesliga,2016-9-25
RB Leipzig,75,GER,1588.93811035,GER-Bundesliga,2016-9-25
Ingolstadt,81,GER,1574.07128906,GER-Bundesliga,2016-9-25
Darmstadt,82,GER,1569.36865234,GER-Bundesliga,2016-9-25
Bayern,4,GER,2008.13525391,GER-Bundesliga,2016-10-2
Dortmund,7,GER,1868.22192383,GER-Bundesliga,2016-10-2
Leverkusen,16,GER,1804.36450195,GER-Bundesliga,2016-10-2
Gladbach,20,GER,1778.30859375,GER-Bundesliga,2016-10-2
Wolfsburg,30,GER,1712.81445312,GER-Bundesliga,2016-10-2
Koeln,32,GER,1708.91064453,GER-Bundesliga,2016-10-2
Mainz,33,GER,1708.66760254,GER-Bundesliga,2016-10-2
Schalke,37,GER,1688.47888184,GER-Bundesliga,2016-10-2
Hertha,43,GER,1679.64978027,GER-Bundesliga,2016-10-2
Hoffenheim,50,GER,1658.21337891,GER-Bundesliga,2016-10-2
Freiburg,51,GER,1656.90710449,GER-Bundesliga,2016-10-2
Frankfurt,55,GER,1650.9173584,GER-Bundesliga,2016-10-2
Augsburg,57,GER,1645.60571289,GER-Bundesliga,2016-10-2
Werder,63,GER,1637.09265137,GER-Bundesliga,2016-10-2
RB Leipzig,71,GER,1603.43823242,GER-Bundesliga,2016-10-2
Hamburg,74,GER,1602.15820312,GER-Bundesliga,2016-10-2
Darmstadt,80,GER,1571.44238281,GER-Bundesliga,2016-10-2
Ingolstadt,82,GER,1568.29577637,GER-Bundesliga,2016-10-2
Bayern,4,GER,2008.13525391,GER-Bundesliga,2016-10-9
Dortmund,8,GER,1868.22192383,GER-Bundesliga,2016-10-9
Leverkusen,16,GER,1804.36450195,GER-Bundesliga,2016-10-9
Gladbach,22,GER,1760.56530762,GER-Bundesliga,2016-10-9
Wolfsburg,30,GER,1711.08117676,GER-Bundesliga,2016-10-9
Mainz,31,GER,1710.40100098,GER-Bundesliga,2016-10-9
Koeln,33,GER,1708.91064453,GER-Bundesliga,2016-10-9
Schalke,34,GER,1706.22229004,GER-Bundesliga,2016-10-9
Hertha,42,GER,1679.64978027,GER-Bundesliga,2016-10-9
Hoffenheim,50,GER,1658.21337891,GER-Bundesliga,2016-10-9
Freiburg,51,GER,1656.90710449,GER-Bundesliga,2016-10-9
Frankfurt,55,GER,1650.9173584,GER-Bundesliga,2016-10-9
Augsburg,58,GER,1645.60571289,GER-Bundesliga,2016-10-9
Werder,63,GER,1637.09265137,GER-Bundesliga,2016-10-9
RB Leipzig,71,GER,1603.43823242,GER-Bundesliga,2016-10-9
Hamburg,74,GER,1602.15820312,GER-Bundesliga,2016-10-9
Darmstadt,81,GER,1571.44238281,GER-Bundesliga,2016-10-9
Ingolstadt,83,GER,1568.29577637,GER-Bundesliga,2016-10-9
Bayern,4,GER,2001.14489746,GER-Bundesliga,2016-10-16
Dortmund,9,GER,1862.10229492,GER-Bundesliga,2016-10-16
Leverkusen,17,GER,1793.77233887,GER-Bundesliga,2016-10-16
Gladbach,23,GER,1755.06323242,GER-Bundesliga,2016-10-16
Koeln,30,GER,1712.63659668,GER-Bundesliga,2016-10-16
Wolfsburg,31,GER,1711.08117676,GER-Bundesliga,2016-10-16
Mainz,32,GER,1710.40100098,GER-Bundesliga,2016-10-16
Schalke,33,GER,1706.10498047,GER-Bundesliga,2016-10-16
Hertha,40,GER,1685.76940918,GER-Bundesliga,2016-10-16
Hoffenheim,47,GER,1664.60253906,GER-Bundesliga,2016-10-16
Frankfurt,52,GER,1657.90771484,GER-Bundesliga,2016-10-16
Freiburg,55,GER,1650.51794434,GER-Bundesliga,2016-10-16
Werder,57,GER,1647.68481445,GER-Bundesliga,2016-10-16
Augsburg,59,GER,1645.72290039,GER-Bundesliga,2016-10-16
Hamburg,71,GER,1607.66027832,GER-Bundesliga,2016-10-16
RB Leipzig,72,GER,1603.43823242,GER-Bundesliga,2016-10-16
Darmstadt,81,GER,1571.44238281,GER-Bundesliga,2016-10-16
Ingolstadt,83,GER,1564.56970215,GER-Bundesliga,2016-10-16
Bayern,4,GER,2013.58850098,GER-Bundesliga,2016-10-23
Dortmund,7,GER,1870.17346191,GER-Bundesliga,2016-10-23
Leverkusen,19,GER,1777.85107422,GER-Bundesliga,2016-10-23
Gladbach,22,GER,1766.74658203,GER-Bundesliga,2016-10-23
Schalke,28,GER,1723.953125,GER-Bundesliga,2016-10-23
Mainz,30,GER,1716.47741699,GER-Bundesliga,2016-10-23
Koeln,32,GER,1712.38635254,GER-Bundesliga,2016-10-23
Hertha,35,GER,1700.31774902,GER-Bundesliga,2016-10-23
Hoffenheim,38,GER,1693.28710938,GER-Bundesliga,2016-10-23
Wolfsburg,39,GER,1691.52624512,GER-Bundesliga,2016-10-23
Frankfurt,43,GER,1679.45043945,GER-Bundesliga,2016-10-23
Freiburg,50,GER,1664.11987305,GER-Bundesliga,2016-10-23
Werder,54,GER,1654.83374023,GER-Bundesliga,2016-10-23
Augsburg,59,GER,1646.41918945,GER-Bundesliga,2016-10-23
RB Leipzig,67,GER,1622.93518066,GER-Bundesliga,2016-10-23
Hamburg,75,GER,1600.41564941,GER-Bundesliga,2016-10-23
Darmstadt,78,GER,1589.36450195,GER-Bundesliga,2016-10-23
Ingolstadt,81,GER,1577.84851074,GER-Bundesliga,2016-10-23
Bayern,3,GER,2016.421875,GER-Bundesliga,2016-10-30
Dortmund,9,GER,1865.00817871,GER-Bundesliga,2016-10-30
Leverkusen,18,GER,1785.28259277,GER-Bundesliga,2016-10-30
Gladbach,24,GER,1762.71020508,GER-Bundesliga,2016-10-30
Schalke,26,GER,1740.04296875,GER-Bundesliga,2016-10-30
Koeln,31,GER,1712.38635254,GER-Bundesliga,2016-10-30
Mainz,32,GER,1710.84509277,GER-Bundesliga,2016-10-30
Hertha,36,GER,1700.31774902,GER-Bundesliga,2016-10-30
Hoffenheim,37,GER,1693.28710938,GER-Bundesliga,2016-10-30
Wolfsburg,40,GER,1684.09484863,GER-Bundesliga,2016-10-30
Frankfurt,41,GER,1683.48669434,GER-Bundesliga,2016-10-30
Freiburg,45,GER,1676.64782715,GER-Bundesliga,2016-10-30
RB Leipzig,56,GER,1645.17089844,GER-Bundesliga,2016-10-30
Augsburg,57,GER,1643.58581543,GER-Bundesliga,2016-10-30
Werder,65,GER,1632.14099121,GER-Bundesliga,2016-10-30
Hamburg,76,GER,1600.41564941,GER-Bundesliga,2016-10-30
Darmstadt,80,GER,1577.29345703,GER-Bundesliga,2016-10-30
Ingolstadt,81,GER,1572.55615234,GER-Bundesliga,2016-10-30
Bayern,3,GER,2011.66821289,GER-Bundesliga,2016-11-6
Dortmund,9,GER,1873.49523926,GER-Bundesliga,2016-11-6
Leverkusen,14,GER,1799.0201416,GER-Bundesliga,2016-11-6
Schalke,25,GER,1747.1595459,GER-Bundesliga,2016-11-6
Gladbach,26,GER,1741.94665527,GER-Bundesliga,2016-11-6
