team,rank,country,elo,league,week
Lyon,50,FRA,1655.39099121,FRA-Ligue 1,2016-1-1
Lille,63,FRA,1629.32299805,FRA-Ligue 1,2016-1-1
Nice,72,FRA,1607.39904785,FRA-Ligue 1,2016-1-1
Rennes,76,FRA,1597.64916992,FRA-Ligue 1,2016-1-1
Bordeaux,78,FRA,1592.0994873,FRA-Ligue 1,2016-1-1
Montpellier,79,FRA,1589.76953125,FRA-Ligue 1,2016-1-1
Caen,80,FRA,1589.56994629,FRA-Ligue 1,2016-1-1
Lorient,82,FRA,1582.79016113,FRA-Ligue 1,2016-1-1
Angers,85,FRA,1567.73425293,FRA-Ligue 1,2016-1-1
Nantes,86,FRA,1557.31665039,FRA-Ligue 1,2016-1-1
Bastia,88,FRA,1555.24353027,FRA-Ligue 1,2016-1-1
Gazelec,92,FRA,1533.54980469,FRA-Ligue 1,2016-1-1
Guingamp,93,FRA,1532.0958252,FRA-Ligue 1,2016-1-1
Toulouse,94,FRA,1525.0982666,FRA-Ligue 1,2016-1-1
Reims,95,FRA,1524.37841797,FRA-Ligue 1,2016-1-1
Troyes,97,FRA,1477.42468262,FRA-Ligue 1,2016-1-1
Paris SG,5,FRA,1917.64941406,FRA-Ligue 1,2016-1-8
Monaco,37,FRA,1691.67272949,FRA-Ligue 1,2016-1-8
Marseille,44,FRA,1668.8079834,FRA-Ligue 1,2016-1-8
Saint-Etienne,47,FRA,1662.84008789,FRA-Ligue 1,2016-1-8
Lyon,50,FRA,1655.39099121,FRA-Ligue 1,2016-1-8
Lille,63,FRA,1629.32299805,FRA-Ligue 1,2016-1-8
Nice,71,FRA,1607.39904785,FRA-Ligue 1,2016-1-8
Rennes,76,FRA,1597.64916992,FRA-Ligue 1,2016-1-8
Bordeaux,78,FRA,1592.0994873,FRA-Ligue 1,2016-1-8
Montpellier,79,FRA,1589.76953125,FRA-Ligue 1,2016-1-8
Caen,80,FRA,1589.56994629,FRA-Ligue 1,2016-1-8
Lorient,82,FRA,1582.79016113,FRA-Ligue 1,2016-1-8
Angers,85,FRA,1567.73425293,FRA-Ligue 1,2016-1-8
Nantes,86,FRA,1557.31665039,FRA-Ligue 1,2016-1-8
Bastia,87,FRA,1555.24353027,FRA-Ligue 1,2016-1-8
Gazelec,91,FRA,1533.54980469,FRA-Ligue 1,2016-1-8
Guingamp,92,FRA,1532.0958252,FRA-Ligue 1,2016-1-8
Toulouse,94,FRA,1525.0982666,FRA-Ligue 1,2016-1-8
Reims,95,FRA,1524.37841797,FRA-Ligue 1,2016-1-8
Troyes,97,FRA,1477.42468262,FRA-Ligue 1,2016-1-8
Paris SG,5,FRA,1919.13769531,FRA-Ligue 1,2016-1-15
Monaco,40,FRA,1686.09570312,FRA-Ligue 1,2016-1-15
Marseille,47,FRA,1663.70788574,FRA-Ligue 1,2016-1-15
Lyon,48,FRA,1660.45874023,FRA-Ligue 1,2016-1-15
Saint-Etienne,52,FRA,1653.31542969,FRA-Ligue 1,2016-1-15
Lille,64,FRA,1627.04040527,FRA-Ligue 1,2016-1-15
Nice,70,FRA,1609.6817627,FRA-Ligue 1,2016-1-15
Bordeaux,74,FRA,1601.57873535,FRA-Ligue 1,2016-1-15
Rennes,76,FRA,1595.51123047,FRA-Ligue 1,2016-1-15
Lorient,81,FRA,1584.92810059,FRA-Ligue 1,2016-1-15
Montpellier,82,FRA,1580.2902832,FRA-Ligue 1,2016-1-15
Caen,83,FRA,1579.46105957,FRA-Ligue 1,2016-1-15
Angers,84,FRA,1577.84313965,FRA-Ligue 1,2016-1-15
Nantes,86,FRA,1566.84130859,FRA-Ligue 1,2016-1-15
Bastia,87,FRA,1553.75537109,FRA-Ligue 1,2016-1-15
Gazelec,91,FRA,1539.12670898,FRA-Ligue 1,2016-1-15
Toulouse,92,FRA,1538.33508301,FRA-Ligue 1,2016-1-15
Guingamp,94,FRA,1537.19592285,FRA-Ligue 1,2016-1-15
Reims,96,FRA,1511.14160156,FRA-Ligue 1,2016-1-15
Troyes,97,FRA,1472.35681152,FRA-Ligue 1,2016-1-15
Paris SG,6,FRA,1920.89038086,FRA-Ligue 1,2016-1-22
Monaco,37,FRA,1696.07678223,FRA-Ligue 1,2016-1-22
Marseille,43,FRA,1674.14746094,FRA-Ligue 1,2016-1-22
Saint-Etienne,49,FRA,1660.06286621,FRA-Ligue 1,2016-1-22
Lyon,51,FRA,1653.71130371,FRA-Ligue 1,2016-1-22
Lille,66,FRA,1619.79785156,FRA-Ligue 1,2016-1-22
Nice,67,FRA,1615.6192627,FRA-Ligue 1,2016-1-22
Bordeaux,70,FRA,1608.82116699,FRA-Ligue 1,2016-1-22
Rennes,74,FRA,1604.7713623,FRA-Ligue 1,2016-1-22
Lorient,81,FRA,1574.94689941,FRA-Ligue 1,2016-1-22
Montpellier,83,FRA,1573.14233398,FRA-Ligue 1,2016-1-22
Angers,84,FRA,1571.90551758,FRA-Ligue 1,2016-1-22
Caen,85,FRA,1569.0213623,FRA-Ligue 1,2016-1-22
Nantes,86,FRA,1567.7331543,FRA-Ligue 1,2016-1-22
Bastia,87,FRA,1560.90319824,FRA-Ligue 1,2016-1-22
Gazelec,92,FRA,1536.62780762,FRA-Ligue 1,2016-1-22
Toulouse,93,FRA,1536.58239746,FRA-Ligue 1,2016-1-22
Guingamp,94,FRA,1536.30407715,FRA-Ligue 1,2016-1-22
Reims,96,FRA,1513.64050293,FRA-Ligue 1,2016-1-22
Troyes,98,FRA,1463.09667969,FRA-Ligue 1,2016-1-22
Paris SG,6,FRA,1923.23449707,FRA-Ligue 1,2016-1-29
Monaco,35,FRA,1702.53039551,FRA-Ligue 1,2016-1-29
Marseille,41,FRA,1675.2578125,FRA-Ligue 1,2016-1-29
Saint-Etienne,46,FRA,1657.60302734,FRA-Ligue 1,2016-1-29
Lyon,51,FRA,1652.60107422,FRA-Ligue 1,2016-1-29
Nice,67,FRA,1621.08447266,FRA-Ligue 1,2016-1-29
Rennes,70,FRA,1609.73413086,FRA-Ligue 1,2016-1-29
Bordeaux,71,FRA,1609.38391113,FRA-Ligue 1,2016-1-29
Lille,74,FRA,1600.66564941,FRA-Ligue 1,2016-1-29
Caen,81,FRA,1578.62145996,FRA-Ligue 1,2016-1-29
Angers,83,FRA,1569.56140137,FRA-Ligue 1,2016-1-29
Lorient,84,FRA,1569.48181152,FRA-Ligue 1,2016-1-29
Nantes,85,FRA,1567.17041016,FRA-Ligue 1,2016-1-29
Montpellier,86,FRA,1563.5423584,FRA-Ligue 1,2016-1-29
Bastia,88,FRA,1553.76025391,FRA-Ligue 1,2016-1-29
Guingamp,92,FRA,1543.44702148,FRA-Ligue 1,2016-1-29
Gazelec,94,FRA,1531.66503906,FRA-Ligue 1,2016-1-29
Toulouse,95,FRA,1530.12890625,FRA-Ligue 1,2016-1-29
Reims,96,FRA,1516.1003418,FRA-Ligue 1,2016-1-29
Troyes,97,FRA,1482.22900391,FRA-Ligue 1,2016-1-29
Paris SG,6,FRA,1929.56469727,FRA-Ligue 1,2016-2-5
Monaco,37,FRA,1690.1842041,FRA-Ligue 1,2016-2-5
Marseille,42,FRA,1678.86010742,FRA-Ligue 1,2016-2-5
Saint-Etienne,47,FRA,1661.29467773,FRA-Ligue 1,2016-2-5
Lyon,50,FRA,1653.72106934,FRA-Ligue 1,2016-2-5
Nice,68,FRA,1614.82629395,FRA-Ligue 1,2016-2-5
Bordeaux,70,FRA,1612.29211426,FRA-Ligue 1,2016-2-5
Lille,71,FRA,1610.52380371,FRA-Ligue 1,2016-2-5
Rennes,76,FRA,1588.01037598,FRA-Ligue 1,2016-2-5
Caen,81,FRA,1583.02844238,FRA-Ligue 1,2016-2-5
Nantes,82,FRA,1582.0045166,FRA-Ligue 1,2016-2-5
Angers,84,FRA,1578.90490723,FRA-Ligue 1,2016-2-5
Lorient,85,FRA,1575.31677246,FRA-Ligue 1,2016-2-5
Montpellier,86,FRA,1573.80993652,FRA-Ligue 1,2016-2-5
Guingamp,88,FRA,1561.88098145,FRA-Ligue 1,2016-2-5
Bastia,90,FRA,1557.3828125,FRA-Ligue 1,2016-2-5
Reims,94,FRA,1517.31921387,FRA-Ligue 1,2016-2-5
Toulouse,95,FRA,1516.7019043,FRA-Ligue 1,2016-2-5
Gazelec,96,FRA,1506.84399414,FRA-Ligue 1,2016-2-5
Troyes,98,FRA,1465.33190918,FRA-Ligue 1,2016-2-5
Paris SG,6,FRA,1933.20849609,FRA-Ligue 1,2016-2-12
Monaco,35,FRA,1694.86108398,FRA-Ligue 1,2016-2-12
Saint-Etienne,41,FRA,1676.16174316,FRA-Ligue 1,2016-2-12
Marseille,42,FRA,1675.21630859,FRA-Ligue 1,2016-2-12
Lyon,44,FRA,1667.47387695,FRA-Ligue 1,2016-2-12
Nice,69,FRA,1610.14953613,FRA-Ligue 1,2016-2-12
Lille,70,FRA,1608.06665039,FRA-Ligue 1,2016-2-12
Bordeaux,71,FRA,1597.42504883,FRA-Ligue 1,2016-2-12
Rennes,76,FRA,1590.4675293,FRA-Ligue 1,2016-2-12
Nantes,81,FRA,1582.03149414,FRA-Ligue 1,2016-2-12
Montpellier,83,FRA,1575.73547363,FRA-Ligue 1,2016-2-12
Lorient,84,FRA,1573.39123535,FRA-Ligue 1,2016-2-12
Caen,85,FRA,1566.91003418,FRA-Ligue 1,2016-2-12
Angers,86,FRA,1565.15209961,FRA-Ligue 1,2016-2-12
Bastia,88,FRA,1563.54077148,FRA-Ligue 1,2016-2-12
Guingamp,89,FRA,1562.20324707,FRA-Ligue 1,2016-2-12
Reims,93,FRA,1533.43762207,FRA-Ligue 1,2016-2-12
Toulouse,95,FRA,1516.67492676,FRA-Ligue 1,2016-2-12
Gazelec,96,FRA,1506.52160645,FRA-Ligue 1,2016-2-12
Troyes,98,FRA,1459.17407227,FRA-Ligue 1,2016-2-12
Paris SG,6,FRA,1927.02416992,FRA-Ligue 1,2016-2-19
Monaco,37,FRA,1696.05432129,FRA-Ligue 1,2016-2-19
Saint-Etienne,42,FRA,1678.51818848,FRA-Ligue 1,2016-2-19
Lyon,44,FRA,1674.86437988,FRA-Ligue 1,2016-2-19
Marseille,46,FRA,1669.76000977,FRA-Ligue 1,2016-2-19
Lille,68,FRA,1616.14685059,FRA-Ligue 1,2016-2-19
Nice,69,FRA,1610.32568359,FRA-Ligue 1,2016-2-19
Bordeaux,70,FRA,1609.81298828,FRA-Ligue 1,2016-2-19
Rennes,73,FRA,1596.51000977,FRA-Ligue 1,2016-2-19
Nantes,76,FRA,1588.41894531,FRA-Ligue 1,2016-2-19
Montpellier,80,FRA,1582.89587402,FRA-Ligue 1,2016-2-19
Bastia,84,FRA,1572.44665527,FRA-Ligue 1,2016-2-19
Lorient,86,FRA,1567.04418945,FRA-Ligue 1,2016-2-19
Caen,88,FRA,1559.55981445,FRA-Ligue 1,2016-2-19
Angers,89,FRA,1559.15002441,FRA-Ligue 1,2016-2-19
Guingamp,91,FRA,1549.85571289,FRA-Ligue 1,2016-2-19
Reims,93,FRA,1524.57214355,FRA-Ligue 1,2016-2-19
Toulouse,95,FRA,1509.55493164,FRA-Ligue 1,2016-2-19
Gazelec,96,FRA,1495.4777832,FRA-Ligue 1,2016-2-19
Troyes,98,FRA,1470.25817871,FRA-Ligue 1,2016-2-19
Paris SG,5,FRA,1924.45361328,FRA-Ligue 1,2016-2-26
Monaco,37,FRA,1695.32653809,FRA-Ligue 1,2016-2-26
Saint-Etienne,46,FRA,1665.83044434,FRA-Ligue 1,2016-2-26
Marseille,47,FRA,1663.61401367,FRA-Ligue 1,2016-2-26
Lyon,48,FRA,1662.71142578,FRA-Ligue 1,2016-2-26
Lille,65,FRA,1620.35375977,FRA-Ligue 1,2016-2-26
Nice,69,FRA,1608.0267334,FRA-Ligue 1,2016-2-26
Bordeaux,72,FRA,1604.16589355,FRA-Ligue 1,2016-2-26
Montpellier,76,FRA,1588.03503418,FRA-Ligue 1,2016-2-26
Rennes,77,FRA,1585.10534668,FRA-Ligue 1,2016-2-26
Nantes,78,FRA,1584.44592285,FRA-Ligue 1,2016-2-26
Lorient,84,FRA,1569.17602539,FRA-Ligue 1,2016-2-26
Bastia,85,FRA,1568.47363281,FRA-Ligue 1,2016-2-26
Caen,88,FRA,1563.01843262,FRA-Ligue 1,2016-2-26
Angers,91,FRA,1546.06481934,FRA-Ligue 1,2016-2-26
Guingamp,92,FRA,1539.77783203,FRA-Ligue 1,2016-2-26
Reims,94,FRA,1519.19665527,FRA-Ligue 1,2016-2-26
Toulouse,95,FRA,1503.50854492,FRA-Ligue 1,2016-2-26
Gazelec,96,FRA,1493.578125,FRA-Ligue 1,2016-2-26
Troyes,98,FRA,1463.03991699,FRA-Ligue 1,2016-2-26
Paris SG,6,FRA,1911.55151367,FRA-Ligue 1,2016-3-4
Monaco,39,FRA,1693.92407227,FRA-Ligue 1,2016-3-4
Lyon,43,FRA,1675.61352539,FRA-Ligue 1,2016-3-4
Marseille,47,FRA,1663.61401367,FRA-Ligue 1,2016-3-4
Saint-Etienne,51,FRA,1653.65710449,FRA-Ligue 1,2016-3-4
Lille,69,FRA,1607.45068359,FRA-Ligue 1,2016-3-4
Montpellier,71,FRA,1600.93811035,FRA-Ligue 1,2016-3-4
Rennes,74,FRA,1592.65075684,FRA-Ligue 1,2016-3-4
Nice,75,FRA,1592.64868164,FRA-Ligue 1,2016-3-4
Bordeaux,76,FRA,1589.05175781,FRA-Ligue 1,2016-3-4
Nantes,77,FRA,1585.84838867,FRA-Ligue 1,2016-3-4
Bastia,79,FRA,1583.85168457,FRA-Ligue 1,2016-3-4
Lorient,82,FRA,1575.99743652,FRA-Ligue 1,2016-3-4
Caen,84,FRA,1575.19165039,FRA-Ligue 1,2016-3-4
Angers,90,FRA,1547.61157227,FRA-Ligue 1,2016-3-4
Guingamp,92,FRA,1538.23120117,FRA-Ligue 1,2016-3-4
Reims,93,FRA,1534.31079102,FRA-Ligue 1,2016-3-4
Toulouse,95,FRA,1495.96313477,FRA-Ligue 1,2016-3-4
Gazelec,96,FRA,1493.578125,FRA-Ligue 1,2016-3-4
Troyes,98,FRA,1456.21850586,FRA-Ligue 1,2016-3-4
Paris SG,6,FRA,1914.59020996,FRA-Ligue 1,2016-3-11
Monaco,38,FRA,1695.24914551,FRA-Ligue 1,2016-3-11
Lyon,41,FRA,1685.62976074,FRA-Ligue 1,2016-3-11
Marseille,49,FRA,1658.05004883,FRA-Ligue 1,2016-3-11
Saint-Etienne,51,FRA,1655.32141113,FRA-Ligue 1,2016-3-11
Lille,67,FRA,1617.296875,FRA-Ligue 1,2016-3-11
Montpellier,68,FRA,1611.77111816,FRA-Ligue 1,2016-3-11
Rennes,70,FRA,1606.83349609,FRA-Ligue 1,2016-3-11
Nice,73,FRA,1599.16418457,FRA-Ligue 1,2016-3-11
Bordeaux,76,FRA,1587.74291992,FRA-Ligue 1,2016-3-11
Bastia,77,FRA,1582.78283691,FRA-Ligue 1,2016-3-11
Lorient,78,FRA,1580.90673828,FRA-Ligue 1,2016-3-11
Caen,79,FRA,1579.7298584,FRA-Ligue 1,2016-3-11
Nantes,80,FRA,1579.5513916,FRA-Ligue 1,2016-3-11
Angers,89,FRA,1551.8104248,FRA-Ligue 1,2016-3-11
Guingamp,91,FRA,1534.078125,FRA-Ligue 1,2016-3-11
Reims,93,FRA,1530.32788086,FRA-Ligue 1,2016-3-11
Toulouse,95,FRA,1504.69506836,FRA-Ligue 1,2016-3-11
Gazelec,96,FRA,1503.44543457,FRA-Ligue 1,2016-3-11
Troyes,98,FRA,1455.56628418,FRA-Ligue 1,2016-3-11
Paris SG,5,FRA,1918.07080078,FRA-Ligue 1,2016-3-18
Monaco,39,FRA,1689.47229004,FRA-Ligue 1,2016-3-18
Lyon,41,FRA,1685.24926758,FRA-Ligue 1,2016-3-18
Marseille,50,FRA,1657.71057129,FRA-Ligue 1,2016-3-18
Saint-Etienne,59,FRA,1641.75756836,FRA-Ligue 1,2016-3-18
Lille,65,FRA,1626.39489746,FRA-Ligue 1,2016-3-18
Nice,68,FRA,1613.43041992,FRA-Ligue 1,2016-3-18
Rennes,70,FRA,1607.21411133,FRA-Ligue 1,2016-3-18
Montpellier,73,FRA,1597.50488281,FRA-Ligue 1,2016-3-18
Nantes,75,FRA,1587.99121094,FRA-Ligue 1,2016-3-18
Lorient,77,FRA,1581.24621582,FRA-Ligue 1,2016-3-18
Bastia,79,FRA,1573.68469238,FRA-Ligue 1,2016-3-18
Caen,80,FRA,1571.41455078,FRA-Ligue 1,2016-3-18
Bordeaux,81,FRA,1570.79589844,FRA-Ligue 1,2016-3-18
Guingamp,89,FRA,1547.6418457,FRA-Ligue 1,2016-3-18
Angers,90,FRA,1543.37060547,FRA-Ligue 1,2016-3-18
Reims,92,FRA,1536.10461426,FRA-Ligue 1,2016-3-18
Toulouse,94,FRA,1521.64208984,FRA-Ligue 1,2016-3-18
Gazelec,96,FRA,1511.76062012,FRA-Ligue 1,2016-3-18
Troyes,98,FRA,1452.08569336,FRA-Ligue 1,2016-3-18
Paris SG,6,FRA,1897.16723633,FRA-Ligue 1,2016-3-25
Monaco,35,FRA,1710.37585449,FRA-Ligue 1,2016-3-25
Lyon,41,FRA,1691.50891113,FRA-Ligue 1,2016-3-25
Saint-Etienne,52,FRA,1651.33044434,FRA-Ligue 1,2016-3-25
Marseille,60,FRA,1638.30053711,FRA-Ligue 1,2016-3-25
Lille,62,FRA,1630.67272949,FRA-Ligue 1,2016-3-25
Rennes,66,FRA,1626.62414551,FRA-Ligue 1,2016-3-25
Nice,68,FRA,1620.78979492,FRA-Ligue 1,2016-3-25
Montpellier,74,FRA,1587.93212891,FRA-Ligue 1,2016-3-25
Nantes,75,FRA,1581.73156738,FRA-Ligue 1,2016-3-25
Bastia,78,FRA,1575.40197754,FRA-Ligue 1,2016-3-25
Caen,79,FRA,1575.29675293,FRA-Ligue 1,2016-3-25
Bordeaux,82,FRA,1569.07861328,FRA-Ligue 1,2016-3-25
Lorient,83,FRA,1566.28088379,FRA-Ligue 1,2016-3-25
Angers,86,FRA,1558.3359375,FRA-Ligue 1,2016-3-25
Guingamp,87,FRA,1556.77734375,FRA-Ligue 1,2016-3-25
Reims,92,FRA,1526.96911621,FRA-Ligue 1,2016-3-25
Toulouse,95,FRA,1517.36437988,FRA-Ligue 1,2016-3-25
Gazelec,96,FRA,1504.40136719,FRA-Ligue 1,2016-3-25
Troyes,98,FRA,1448.20349121,FRA-Ligue 1,2016-3-25
Paris SG,6,FRA,1897.16723633,FRA-Ligue 1,2016-4-1
Monaco,35,FRA,1710.37585449,FRA-Ligue 1,2016-4-1
Lyon,41,FRA,1691.50891113,FRA-Ligue 1,2016-4-1
Saint-Etienne,52,FRA,1651.33044434,FRA-Ligue 1,2016-4-1
Marseille,60,FRA,1638.30053711,FRA-Ligue 1,2016-4-1
Lille,62,FRA,1630.67272949,FRA-Ligue 1,2016-4-1
Rennes,66,FRA,1626.62414551,FRA-Ligue 1,2016-4-1
Nice,68,FRA,1620.78979492,FRA-Ligue 1,2016-4-1
Montpellier,74,FRA,1587.93212891,FRA-Ligue 1,2016-4-1
Nantes,75,FRA,1581.73156738,FRA-Ligue 1,2016-4-1
Bastia,78,FRA,1575.40197754,FRA-Ligue 1,2016-4-1
Caen,79,FRA,1575.29675293,FRA-Ligue 1,2016-4-1
Bordeaux,82,FRA,1569.07861328,FRA-Ligue 1,2016-4-1
Lorient,83,FRA,1566.28088379,FRA-Ligue 1,2016-4-1
Angers,86,FRA,1558.3359375,FRA-Ligue 1,2016-4-1
Guingamp,87,FRA,1556.77734375,FRA-Ligue 1,2016-4-1
Reims,92,FRA,1526.96911621,FRA-Ligue 1,2016-4-1
Toulouse,95,FRA,1517.36437988,FRA-Ligue 1,2016-4-1
Gazelec,96,FRA,1504.40136719,FRA-Ligue 1,2016-4-1
Troyes,98,FRA,1448.20349121,FRA-Ligue 1,2016-4-1
Paris SG,6,FRA,1893.06542969,FRA-Ligue 1,2016-4-8
Lyon,36,FRA,1698.63146973,FRA-Ligue 1,2016-4-8
Monaco,40,FRA,1695.50866699,FRA-Ligue 1,2016-4-8
Saint-Etienne,50,FRA,1657.88378906,FRA-Ligue 1,2016-4-8
Lille,58,FRA,1643.90722656,FRA-Ligue 1,2016-4-8
Rennes,63,FRA,1630.69714355,FRA-Ligue 1,2016-4-8
Marseille,64,FRA,1628.31726074,FRA-Ligue 1,2016-4-8
Nice,71,FRA,1616.01147461,FRA-Ligue 1,2016-4-8
Montpellier,74,FRA,1586.9543457,FRA-Ligue 1,2016-4-8
Bastia,76,FRA,1581.60900879,FRA-Ligue 1,2016-4-8
Bordeaux,77,FRA,1580.16955566,FRA-Ligue 1,2016-4-8
Nantes,83,FRA,1564.7208252,FRA-Ligue 1,2016-4-8
Angers,84,FRA,1563.38012695,FRA-Ligue 1,2016-4-8
Caen,85,FRA,1562.31604004,FRA-Ligue 1,2016-4-8
Lorient,86,FRA,1555.38195801,FRA-Ligue 1,2016-4-8
Guingamp,87,FRA,1553.97888184,FRA-Ligue 1,2016-4-8
Toulouse,92,FRA,1526.56884766,FRA-Ligue 1,2016-4-8
Reims,95,FRA,1519.11975098,FRA-Ligue 1,2016-4-8
Gazelec,96,FRA,1494.07177734,FRA-Ligue 1,2016-4-8
Troyes,98,FRA,1439.38305664,FRA-Ligue 1,2016-4-8
Paris SG,6,FRA,1885.09204102,FRA-Ligue 1,2016-4-15
Lyon,33,FRA,1705.14489746,FRA-Ligue 1,2016-4-15
Monaco,45,FRA,1678.60461426,FRA-Ligue 1,2016-4-15
Saint-Etienne,49,FRA,1657.23730469,FRA-Ligue 1,2016-4-15
Lille,50,FRA,1654.77600098,FRA-Ligue 1,2016-4-15
Nice,67,FRA,1624.8918457,FRA-Ligue 1,2016-4-15
Marseille,68,FRA,1622.27490234,FRA-Ligue 1,2016-4-15
Rennes,70,FRA,1615.78161621,FRA-Ligue 1,2016-4-15
Bordeaux,77,FRA,1580.17663574,FRA-Ligue 1,2016-4-15
Montpellier,78,FRA,1574.40563965,FRA-Ligue 1,2016-4-15
Bastia,82,FRA,1562.6463623,FRA-Ligue 1,2016-4-15
Lorient,83,FRA,1561.91796875,FRA-Ligue 1,2016-4-15
Angers,84,FRA,1556.79956055,FRA-Ligue 1,2016-4-15
Nantes,85,FRA,1553.96313477,FRA-Ligue 1,2016-4-15
Caen,86,FRA,1549.74487305,FRA-Ligue 1,2016-4-15
Guingamp,87,FRA,1547.7565918,FRA-Ligue 1,2016-4-15
Toulouse,90,FRA,1539.49621582,FRA-Ligue 1,2016-4-15
Reims,93,FRA,1523.84228516,FRA-Ligue 1,2016-4-15
Gazelec,96,FRA,1494.6171875,FRA-Ligue 1,2016-4-15
Troyes,98,FRA,1433.9942627,FRA-Ligue 1,2016-4-15
Paris SG,6,FRA,1888.04150391,FRA-Ligue 1,2016-4-22
Lyon,35,FRA,1701.25915527,FRA-Ligue 1,2016-4-22
Monaco,42,FRA,1683.85180664,FRA-Ligue 1,2016-4-22
Saint-Etienne,48,FRA,1664.62280273,FRA-Ligue 1,2016-4-22
Lille,49,FRA,1662.78637695,FRA-Ligue 1,2016-4-22
Nice,66,FRA,1628.77758789,FRA-Ligue 1,2016-4-22
Marseille,70,FRA,1617.02783203,FRA-Ligue 1,2016-4-22
Rennes,72,FRA,1596.08068848,FRA-Ligue 1,2016-4-22
Montpellier,77,FRA,1587.38378906,FRA-Ligue 1,2016-4-22
Angers,81,FRA,1571.47839355,FRA-Ligue 1,2016-4-22
Guingamp,82,FRA,1567.45751953,FRA-Ligue 1,2016-4-22
Bordeaux,83,FRA,1565.49768066,FRA-Ligue 1,2016-4-22
Lorient,85,FRA,1559.56970215,FRA-Ligue 1,2016-4-22
Bastia,86,FRA,1555.26074219,FRA-Ligue 1,2016-4-22
Caen,87,FRA,1546.79541016,FRA-Ligue 1,2016-4-22
Toulouse,88,FRA,1541.84448242,FRA-Ligue 1,2016-4-22
Nantes,89,FRA,1540.98486328,FRA-Ligue 1,2016-4-22
Reims,95,FRA,1515.03320312,FRA-Ligue 1,2016-4-22
Gazelec,96,FRA,1486.60681152,FRA-Ligue 1,2016-4-22
Troyes,98,FRA,1442.80334473,FRA-Ligue 1,2016-4-22
Paris SG,6,FRA,1888.04150391,FRA-Ligue 1,2016-4-29
Lyon,32,FRA,1706.65246582,FRA-Ligue 1,2016-4-29
Monaco,41,FRA,1682.98571777,FRA-Ligue 1,2016-4-29
Saint-Etienne,47,FRA,1670.65148926,FRA-Ligue 1,2016-4-29
Lille,52,FRA,1658.7097168,FRA-Ligue 1,2016-4-29
Nice,62,FRA,1634.54882812,FRA-Ligue 1,2016-4-29
Marseille,70,FRA,1613.36022949,FRA-Ligue 1,2016-4-29
Rennes,73,FRA,1596.94677734,FRA-Ligue 1,2016-4-29
Montpellier,75,FRA,1593.43701172,FRA-Ligue 1,2016-4-29
Angers,80,FRA,1575.55505371,FRA-Ligue 1,2016-4-29
Bordeaux,83,FRA,1565.49768066,FRA-Ligue 1,2016-4-29
Guingamp,84,FRA,1565.2421875,FRA-Ligue 1,2016-4-29
Lorient,85,FRA,1553.54101562,FRA-Ligue 1,2016-4-29
Caen,86,FRA,1549.01074219,FRA-Ligue 1,2016-4-29
Bastia,88,FRA,1546.84130859,FRA-Ligue 1,2016-4-29
Nantes,90,FRA,1544.65246582,FRA-Ligue 1,2016-4-29
Toulouse,92,FRA,1536.4510498,FRA-Ligue 1,2016-4-29
Reims,95,FRA,1509.26196289,FRA-Ligue 1,2016-4-29
Gazelec,96,FRA,1495.02624512,FRA-Ligue 1,2016-4-29
Troyes,98,FRA,1436.75024414,FRA-Ligue 1,2016-4-29
Paris SG,6,FRA,1891.16625977,FRA-Ligue 1,2016-5-6
Lyon,31,FRA,1709.10864258,FRA-Ligue 1,2016-5-6
Monaco,40,FRA,1687.04064941,FRA-Ligue 1,2016-5-6
Saint-Etienne,52,FRA,1665.65698242,FRA-Ligue 1,2016-5-6
Lille,53,FRA,1665.5892334,FRA-Ligue 1,2016-5-6
Nice,65,FRA,1625.37561035,FRA-Ligue 1,2016-5-6
Marseille,66,FRA,1621.91320801,FRA-Ligue 1,2016-5-6
Montpellier,73,FRA,1600.75805664,FRA-Ligue 1,2016-5-6
Rennes,74,FRA,1593.82202148,FRA-Ligue 1,2016-5-6
Bordeaux,79,FRA,1574.17236328,FRA-Ligue 1,2016-5-6
Angers,81,FRA,1567.00219727,FRA-Ligue 1,2016-5-6
Guingamp,82,FRA,1561.18725586,FRA-Ligue 1,2016-5-6
Nantes,85,FRA,1553.82568359,FRA-Ligue 1,2016-5-6
Bastia,88,FRA,1548.51098633,FRA-Ligue 1,2016-5-6
Caen,89,FRA,1547.34094238,FRA-Ligue 1,2016-5-6
Lorient,90,FRA,1546.66149902,FRA-Ligue 1,2016-5-6
Toulouse,92,FRA,1541.44555664,FRA-Ligue 1,2016-5-6
Reims,95,FRA,1501.9407959,FRA-Ligue 1,2016-5-6
Gazelec,96,FRA,1492.57019043,FRA-Ligue 1,2016-5-6
Troyes,98,FRA,1428.07556152,FRA-Ligue 1,2016-5-6
Paris SG,6,FRA,1888.06542969,FRA-Ligue 1,2016-5-13
Lyon,28,FRA,1722.78027344,FRA-Ligue 1,2016-5-13
Monaco,46,FRA,1673.36901855,FRA-Ligue 1,2016-5-13
Lille,50,FRA,1661.32263184,FRA-Ligue 1,2016-5-13
Saint-Etienne,56,FRA,1654.65686035,FRA-Ligue 1,2016-5-13
Nice,61,FRA,1636.37573242,FRA-Ligue 1,2016-5-13
Marseille,68,FRA,1625.90197754,FRA-Ligue 1,2016-5-13
Montpellier,70,FRA,1609.9095459,FRA-Ligue 1,2016-5-13
Bordeaux,75,FRA,1590.61364746,FRA-Ligue 1,2016-5-13
